customer_id,temperature,time,expiration,age,has_children,education,occupation,income,Bar,CoffeeHouse,CarryAway,RestaurantLessThan20,Restaurant20To50,toCoupon_GEQ15min,toCoupon_GEQ25min,direction_same,direction_opp,Y,dest_Home,dest_No Urgent Place,dest_Work,pass_Alone,pass_Friend(s),pass_Kid(s),pass_Partner,weather_Rainy,weather_Snowy,weather_Sunny,coupon_Bar,coupon_Carry out & Take away,coupon_Coffee House,coupon_Restaurant(20-50),coupon_Restaurant(<20),gender_Female,gender_Male,mar_Divorced,mar_Married partner,mar_Single,mar_Unmarried partner,mar_Widowed
232224,80,3,2,1,0,5,1,9,2,4,3,2,2,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
441056,30,4,1,2,1,4,2,9,1,2,4,3,2,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
414901,55,1,1,1,0,5,0,6,4,4,3,3,2,1,1,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
258427,55,2,2,2,1,5,2,3,1,3,3,3,3,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0
250233,80,4,2,1,0,6,2,4,1,3,3,3,2,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
395531,80,1,1,1,1,4,2,2,1,1,2,3,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
165384,80,2,2,2,1,3,2,6,1,3,4,3,3,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0
429925,80,2,2,2,1,6,2,9,1,4,3,4,3,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
178504,80,3,1,3,1,6,3,2,3,4,4,4,2,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0
348977,30,4,1,2,1,3,2,3,3,2,3,3,2,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
246802,55,3,1,1,0,5,2,2,1,2,2,2,2,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
148781,80,4,2,0,0,3,0,1,3,4,3,5,4,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
281305,80,2,1,1,0,5,2,2,1,2,3,3,2,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
346245,55,5,2,0,0,3,0,8,1,3,3,3,2,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
391569,80,4,1,1,0,3,2,4,2,2,2,3,2,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
191357,80,2,1,0,0,3,0,3,1,3,3,4,3,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
191294,80,2,1,1,1,5,2,5,1,3,3,3,3,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
444407,80,4,1,3,1,3,2,5,2,1,4,3,2,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
418964,55,3,2,1,1,2,2,5,5,5,5,5,5,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
174750,80,2,2,2,1,3,1,3,1,1,4,3,2,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
237421,80,3,1,1,0,3,2,4,4,5,5,3,2,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
483181,30,3,2,1,0,5,2,3,3,1,4,1,3,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
431965,80,2,2,3,1,4,2,9,2,1,5,4,3,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
325779,55,3,1,1,1,5,2,2,2,3,3,3,2,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
254710,55,1,1,1,0,6,2,5,1,1,3,2,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
125169,80,2,1,1,0,5,2,2,1,1,3,2,2,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
498295,80,1,1,0,0,3,0,1,1,2,5,3,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
186068,80,2,2,2,1,6,3,5,1,1,2,4,3,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0
439256,80,2,2,1,0,6,0,3,2,4,3,3,2,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
377779,80,2,2,1,1,3,2,5,1,3,3,2,3,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0
342781,30,1,1,1,1,5,2,6,1,2,5,4,2,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0
340025,80,4,1,1,0,6,2,3,2,2,3,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
174382,30,4,1,1,0,5,2,3,2,4,2,4,3,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
421911,55,4,1,1,0,3,2,9,2,1,5,3,2,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
299495,80,2,1,1,0,4,1,4,2,3,3,3,3,1,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
346125,80,1,2,2,0,5,2,5,2,1,4,4,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
172290,80,3,2,3,0,6,3,4,1,1,4,3,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0
491521,30,5,2,3,1,5,1,4,1,2,3,3,3,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0
216475,80,2,1,1,0,3,2,9,2,1,5,3,2,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
214376,80,2,1,3,1,3,3,8,1,1,3,3,2,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0
414610,30,5,2,1,1,3,0,2,3,3,4,4,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
336198,55,4,1,2,1,6,0,2,1,5,5,5,3,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0
191442,80,5,1,1,1,3,2,3,3,4,2,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
447273,80,3,1,1,0,6,2,5,3,4,4,4,4,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0
297296,55,4,1,1,0,5,2,4,3,3,5,5,5,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
148318,55,3,1,1,1,5,2,5,1,1,2,2,2,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
238993,30,4,1,2,1,5,2,4,2,2,3,3,3,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
434200,30,4,1,1,1,6,2,2,1,3,2,3,3,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
338042,55,3,2,2,0,3,2,3,1,1,3,2,2,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
346891,30,5,2,1,0,3,0,1,3,3,4,3,2,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
391542,80,4,1,2,0,3,2,3,3,1,4,3,3,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
450379,55,4,1,1,1,3,2,3,2,3,3,4,3,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
325684,80,5,1,3,1,2,3,7,1,1,4,2,3,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
139497,80,2,2,3,1,4,3,5,1,4,4,3,2,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
453414,80,3,2,1,0,5,0,1,3,2,4,3,2,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
335405,80,5,2,2,1,5,2,6,1,1,4,3,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0
195056,55,1,2,1,0,2,1,4,5,5,5,5,5,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
180141,55,3,2,1,0,5,0,5,3,5,4,3,2,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
266890,55,3,1,1,0,2,1,9,1,1,2,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
300374,55,3,1,1,0,6,2,2,2,4,4,3,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
330883,80,5,1,2,1,5,2,6,1,1,2,3,3,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0
248832,80,1,1,1,0,3,1,5,2,4,4,4,4,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
482988,55,1,2,1,0,2,1,4,5,5,5,5,5,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0
204129,80,2,2,2,1,3,2,5,2,2,3,3,3,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0
482353,80,2,1,2,0,6,2,9,3,2,3,4,3,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
305449,55,1,2,1,1,5,2,3,2,1,3,2,2,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
225682,80,2,1,2,1,6,2,4,2,1,4,3,2,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
406901,55,5,2,2,1,3,1,1,1,3,3,4,2,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
182136,55,1,1,1,0,5,1,3,3,1,3,4,3,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
161938,30,4,1,1,0,3,2,9,2,2,5,4,2,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
148011,30,4,2,2,1,4,2,3,1,1,1,3,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0
442079,30,1,1,1,0,5,2,7,1,1,2,2,2,1,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
255684,55,4,2,3,0,5,3,4,1,1,2,4,2,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
406327,80,2,1,1,0,5,2,6,1,2,2,5,3,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0
381635,80,3,1,3,0,5,2,3,1,2,3,3,3,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
264212,80,2,1,1,0,5,2,3,1,3,2,3,2,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
435799,30,4,2,1,0,3,2,2,4,1,5,3,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
246754,30,5,2,2,0,3,2,3,1,4,4,2,2,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
291740,80,3,2,1,0,3,0,1,2,3,4,4,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
364514,55,3,1,1,1,5,2,4,2,2,4,3,2,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
344200,30,4,2,1,1,3,0,2,3,3,4,4,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
196673,80,1,2,3,0,3,2,1,1,1,2,3,2,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
470282,80,2,2,1,1,3,2,4,1,2,4,2,2,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0
440190,55,1,1,1,0,5,2,3,3,4,4,3,3,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
453271,80,1,2,1,1,5,2,9,3,5,4,5,4,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0
471007,80,2,1,2,1,3,2,3,2,3,3,3,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
198337,80,4,1,2,0,5,1,9,2,1,3,2,2,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
246556,55,3,1,3,1,5,2,5,1,1,2,2,2,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
427954,80,2,1,1,0,3,1,5,1,1,3,5,3,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
408137,30,1,1,1,1,3,2,4,2,2,2,3,2,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0
291637,80,2,2,3,1,5,2,3,1,2,4,3,2,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
330508,55,5,2,3,1,3,2,8,1,5,2,3,2,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
328707,80,4,2,2,0,3,2,5,1,1,2,4,2,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
187406,80,5,2,1,0,3,2,2,1,3,4,3,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0
388511,55,5,1,1,0,4,2,4,1,2,3,2,2,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
187438,55,3,1,2,0,4,2,9,4,1,4,4,3,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0
155450,55,4,2,2,1,3,2,2,1,3,2,3,4,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
233478,80,2,2,0,0,3,2,8,2,5,3,3,2,1,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
205577,55,1,1,1,0,2,0,4,2,1,2,2,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
392517,80,5,1,1,0,5,0,5,2,1,4,2,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
498679,80,2,2,1,0,5,2,2,4,4,4,4,2,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
203969,80,1,2,0,0,3,0,5,1,3,4,4,2,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
210054,80,4,2,1,1,5,2,4,1,3,3,3,2,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
185649,30,1,1,1,0,3,2,9,2,2,5,4,2,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
305205,80,4,1,3,0,6,2,8,3,3,2,3,2,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
257890,55,4,2,2,0,3,2,8,3,3,4,4,3,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
167935,55,1,1,1,0,2,2,3,2,1,3,2,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
285000,30,4,1,1,0,5,2,7,3,3,4,4,4,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0
468964,30,5,2,1,1,5,2,4,3,5,4,4,2,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
443791,55,1,1,2,1,4,2,3,2,2,4,4,3,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
484460,80,1,1,1,1,3,0,6,1,1,4,3,3,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
142777,30,1,1,2,0,3,2,3,2,1,2,2,2,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
449393,80,4,1,3,1,3,1,4,1,1,4,3,2,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0
138185,80,2,2,3,0,5,2,5,1,2,2,3,2,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
461365,55,3,1,1,1,5,2,9,1,5,4,5,3,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
249053,55,3,1,2,1,6,2,9,1,4,3,4,3,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
282312,80,2,2,2,1,3,2,5,2,2,3,3,3,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0
155259,55,3,1,3,0,6,1,1,1,5,3,2,2,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
141870,80,3,1,1,1,3,2,2,3,2,4,4,2,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
284681,80,4,2,1,0,6,2,4,2,2,3,2,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
345097,80,4,2,1,0,3,2,3,5,4,5,4,2,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
237012,55,4,1,2,0,3,2,3,2,4,3,3,2,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
220186,80,1,1,1,1,3,2,4,3,3,4,3,2,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
277762,80,1,2,0,0,3,0,9,1,2,3,3,3,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
162147,55,1,2,1,0,5,2,3,2,3,4,5,2,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
354430,30,1,1,1,0,3,2,5,2,1,3,4,3,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
157832,55,2,1,1,0,3,1,8,3,5,4,4,2,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
270350,55,2,1,3,1,2,2,4,1,5,4,3,2,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
402627,30,1,1,1,1,6,0,3,1,5,4,3,2,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
351574,55,4,1,2,0,4,2,9,4,1,4,4,3,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0
169935,80,3,2,3,1,3,2,5,1,5,1,4,2,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
298080,80,4,1,1,0,4,2,4,4,3,4,3,2,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
396215,30,1,1,1,0,2,1,1,4,5,2,3,1,1,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
291989,80,3,2,2,0,3,2,2,1,2,3,2,2,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
130227,30,1,2,1,0,5,2,5,4,3,4,3,4,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
191948,55,1,2,3,1,3,2,2,4,2,3,3,2,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
133002,30,5,1,1,0,5,2,2,1,2,3,3,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
225917,80,4,1,3,0,6,1,1,1,5,3,2,2,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
189820,30,5,1,1,1,5,2,3,2,1,3,2,2,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0
293595,80,4,2,1,1,5,2,7,3,1,2,2,2,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0
325791,80,4,2,2,1,5,2,5,1,3,4,3,3,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
499307,55,1,1,1,0,5,2,3,1,3,2,3,2,1,1,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
148218,80,2,1,1,0,6,1,6,4,3,4,4,3,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0
275486,30,2,1,1,0,6,2,7,5,4,4,4,4,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0
156179,80,2,2,1,0,4,1,1,2,2,3,2,2,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
295174,80,4,1,2,1,3,2,9,2,2,3,3,2,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0
416965,80,2,2,2,0,6,2,9,2,4,5,5,3,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
234484,55,2,1,2,0,5,2,6,3,4,3,4,4,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
253424,80,2,2,0,0,2,1,1,1,1,4,4,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
344838,80,1,1,2,0,5,2,9,2,3,5,5,3,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
168755,30,1,1,1,0,4,2,7,1,2,4,3,3,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
165276,80,3,2,2,0,3,2,2,1,2,3,2,2,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
177998,80,5,1,1,0,3,2,2,4,1,5,4,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
410902,80,1,1,1,0,2,0,5,1,3,5,4,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
284462,30,1,1,1,1,5,2,5,1,2,2,3,2,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0
197551,80,2,2,2,0,5,2,6,3,4,3,4,4,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
372275,55,3,1,1,1,4,2,5,1,1,4,3,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
198993,80,1,1,1,0,6,2,6,3,2,3,4,3,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
183952,80,4,1,1,1,3,1,8,2,3,3,4,4,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
429858,55,3,1,1,0,5,2,9,2,2,3,3,3,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0
444900,30,5,1,1,0,3,2,7,1,1,3,4,2,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
243239,80,1,1,1,0,5,2,7,1,1,2,2,2,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
478789,30,5,2,0,0,3,0,9,2,3,2,3,2,1,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
479384,55,3,2,1,0,4,1,4,2,3,3,3,3,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0
222019,80,5,1,0,0,3,0,1,1,5,5,5,2,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
